Event,ExecTime(ms),VectorSize,WorkGroupSize
Total Exec Time,2.75113,131072,512
Memory Setup Time,2.5069,131072,512
Enqueue Exec Time,0.063488,131072,512
Add Kernel Exec Time,0.008192,131072,512
Shutdown Kernel Exec Time,0.03072,131072,512
Total Exec Time,2.5908,131072,512
Memory Setup Time,2.34679,131072,512
Enqueue Exec Time,0.063488,131072,512
Add Kernel Exec Time,0.008193,131072,512
Shutdown Kernel Exec Time,0.03072,131072,512
Total Exec Time,4.18192,131072,512
Memory Setup Time,3.93631,131072,512
Enqueue Exec Time,0.063488,131072,512
Add Kernel Exec Time,0.008192,131072,512
Shutdown Kernel Exec Time,0.030721,131072,512
Total Exec Time,4.1012,131072,512
Memory Setup Time,3.85579,131072,512
Enqueue Exec Time,0.063488,131072,512
Add Kernel Exec Time,0.007167,131072,512
Shutdown Kernel Exec Time,0.030719,131072,512
Total Exec Time,4.82589,131072,512
Memory Setup Time,4.58252,131072,512
Enqueue Exec Time,0.062463,131072,512
Add Kernel Exec Time,0.007167,131072,512
Shutdown Kernel Exec Time,0.030719,131072,512
Total Exec Time,4.52493,131072,512
Memory Setup Time,4.2745,131072,512
Enqueue Exec Time,0.063488,131072,512
Add Kernel Exec Time,0.008193,131072,512
Shutdown Kernel Exec Time,0.031744,131072,512
Total Exec Time,4.69147,131072,512
Memory Setup Time,4.44736,131072,512
Enqueue Exec Time,0.062465,131072,512
Add Kernel Exec Time,0.009217,131072,512
Shutdown Kernel Exec Time,0.030721,131072,512
Total Exec Time,4.35062,131072,512
Memory Setup Time,4.10708,131072,512
Enqueue Exec Time,0.063488,131072,512
Add Kernel Exec Time,0.008191,131072,512
Shutdown Kernel Exec Time,0.030719,131072,512
Total Exec Time,4.27557,131072,512
Memory Setup Time,4.03291,131072,512
Enqueue Exec Time,0.062463,131072,512
Add Kernel Exec Time,0.007169,131072,512
Shutdown Kernel Exec Time,0.030719,131072,512
